,sample_id,mol_smiles,conductivity
2963,28627,COCC(CNC(C)(C)CO[Cu])OC(=O)[Au],4.13213499853695e-05
12,28628,CCC(CC)(CNCC(C)OC(=O)[Au])CO[Cu],2.49867578623188e-05
4051,28629,CCC(CNCCCCCO[Cu])OC(=O)[Au],7.66226227693451e-05
3330,28630,CC(C)CC(COC(=O)[Au])NC(C)C(C)O[Cu],3.26659984442527e-05
2468,28631,CC(CO[Cu])NCC(COC(C)C)OC(=O)[Au],0.0001146413065287
358,28632,CCC(CO[Cu])NC(=O)CCNC(=O)[Au],5.8515247953738906e-05
480,28633,C=C(CCOC(=O)[Au])CO[Cu],9.97669080756593e-05
3515,28634,CC(C)(C)CNCC(CO[Cu])OC(=O)[Au],4.36856430819614e-05
5277,28635,CCN(CCCO[Cu])CCC(C)OC(=O)[Au],0.0001066809508878
4715,28636,CCC(CNC(C)CCCO[Cu])OC(=O)[Au],7.03404562038004e-05
4859,28637,CC(OC(=O)[Au])C(N[Cu])C(=O)NCC(C)(C)C#N,4.11158678016104e-05
4932,28638,CCC(C)CNCC(CO[Cu])OC(=O)[Au],2.69713092817287e-05
2145,28639,CCC(N[Cu])C(=O)NC(C)CCCOC(=O)[Au],3.1227182601699106e-05
99,28640,CC(C)=CC(=O)NC(CO[Cu])COC(=O)[Au],3.94358716495231e-05
5422,28641,CCCCCN(C)CC(COC(=O)[Au])O[Cu],5.807495177488941e-05
3757,28642,CC(C)OCC(CNCCOC(=O)[Au])O[Cu],0.0001438415182215
2267,28643,CCC(C)N(CC)CC(CO[Cu])OC(=O)[Au],3.35155140463542e-05
1981,28644,CC=CC(=O)NC(CO[Cu])COC(=O)[Au],3.7216449239013296e-05
3187,28645,CCC(CNC(=O)[Au])C(=O)NCCC(C)O[Cu],3.30221182539131e-05
537,28646,O=C([Au])NCCC(=O)NCCCCN[Cu],6.76449430601842e-05
4397,28647,CCOCC(CNC(CC)CO[Cu])OC(=O)[Au],0.0001123950082137
1360,28648,O=C(CCCCOC(=O)[Au])NCCO[Cu],7.01263168534587e-05
689,28649,CCN(CCC#N)C(=O)C(CNC(=O)[Au])O[Cu],7.70750933926627e-05
74,28650,CCCCNCC(COC(=O)[Au])O[Cu],9.4373259763526e-05
5679,28651,CCN(CCOC(=O)[Au])CCC(C)(C)O[Cu],5.92967823798421e-05
4321,28652,CC(C)C(COC(=O)[Au])NC(C)C(C)O[Cu],2.733823516193169e-05
4136,28653,C#CCOC(=O)C(C)(CO[Cu])COC(=O)[Au],2.309300850617711e-05
4554,28654,CC(CN(C)C(C)C(C)OC(=O)[Au])O[Cu],6.00918326244438e-05
4196,28655,CC(CCNCC(C)(C)O[Cu])OC(=O)[Au],5.00898796438726e-05
3057,28656,CC(SCC(CO[Cu])OC(=O)[Au])C(=O)O,3.198950166452651e-05
1967,28657,CCN(CC(C)C#N)C(=O)C(CN[Cu])OC(=O)[Au],5.4714781449874704e-05
4246,28658,CC(C)C(C)C(=O)NC(CO[Cu])COC(=O)[Au],3.3362722167606e-05
5487,28659,CC(CN(C)C(C)CN[Cu])OC(=O)[Au],5.25022041880834e-05
362,28660,CCN(C(=O)C(CNC(=O)[Au])O[Cu])C(C)C#N,6.055588463756441e-05
629,28661,CC(CCCC(=O)OCCOC(=O)[Au])O[Cu],7.0562396721064e-05
2829,28662,CCC(=O)N(C)CC(CO[Cu])OC(=O)[Au],5.24123492465575e-05
1546,28663,C=C(COC(=O)[Au])C(=O)NCCCCCO[Cu],0.000120493986346
911,28664,CC(CN(C)C(=O)CCCCOC(=O)[Au])O[Cu],6.44367120192286e-05
796,28665,C=CCC(CO[Cu])NC(=O)[Au],4.45360625389497e-05
249,28666,CC(C)(C)CCNCC(CO[Cu])OC(=O)[Au],4.4722126293885705e-05
3279,28667,CCC(CN(C)CCOC(=O)[Au])O[Cu],6.61273105266998e-05
3226,28668,CCCCCNC(=O)C(COC(=O)[Au])N[Cu],9.34589017007006e-05
1099,28669,CC(C)NC(=O)NC(CO[Cu])COC(=O)[Au],5.06878681447379e-05
1706,28670,C#CC(COC(=O)[Au])NC(=O)CCCCCO[Cu],5.5624853848147495e-05
4924,28671,CC(O[Cu])C(C)SCCCOC(=O)[Au],6.21145494902974e-05
188,28672,CC(CC(=O)NCCCCNC(=O)[Au])N[Cu],4.482237891590539e-05
3945,28673,CCC(COC(=O)[Au])NCCCO[Cu],9.46952132422213e-05
2380,28674,COCC(CNCC(C)COC(=O)[Au])O[Cu],8.106961232368921e-05
1641,28675,CCN(CCO[Cu])CC(C)OC(=O)[Au],9.12194175555912e-05
751,28676,CCC(CO[Cu])NCC(C)OC(=O)[Au],6.23801967572463e-05
5102,28677,CC(C)C(C)NCC(COC(=O)[Au])O[Cu],3.51695588971893e-05
3439,28678,CC(N[Cu])C(C)(C)OC(=O)[Au],2.64747543004528e-05
4496,28679,CC(CCO[Cu])CNC(=O)C(C)CNC(=O)[Au],6.12672339445797e-05
3652,28680,CCC(CNC(C)CO[Cu])OC(=O)[Au],8.92272246170058e-05
2782,28681,CC(CN(C)CCCNC(=O)[Au])O[Cu],7.96592586715203e-05
373,28682,CCOCCCNCC(CO[Cu])OC(=O)[Au],8.979509081190501e-05
3447,28683,O=C([Au])NCCNC(=O)CCCCN[Cu],7.44923302345427e-05
631,28684,CC(C)(CNCCOC(=O)[Au])O[Cu],6.86332093431901e-05
5294,28685,CCCC(C)N(C)CC(CO[Cu])OC(=O)[Au],3.60882674649591e-05
435,28686,CC(CN(C)CCCO[Cu])NC(=O)[Au],8.74091456210325e-05
4447,28687,CCC(CN[Cu])C(=O)NCCCOC(=O)[Au],3.9866748935289295e-05
2725,28688,CCC(C)C(=O)NC(CO[Cu])COC(=O)[Au],4.71112520942548e-05
3943,28689,CC(C)(C)OCC(CNCCOC(=O)[Au])O[Cu],6.0248734977001294e-05
2602,28690,CC(CNC(=O)C(C)(C)N[Cu])OC(=O)[Au],6.4557553269197e-05
4785,28691,CC(C)OCCN(C)CC(CNC(=O)[Au])O[Cu],0.0001398355600122
2230,28692,CC(C)(C)C(CO[Cu])NCCOC(=O)[Au],2.9127240617678496e-05
5332,28693,O=C(CO[Cu])NCCCCCOC(=O)[Au],0.0001243898922229
5769,28694,CC(C)(C)C(=O)NCC(CO[Cu])OC(=O)[Au],5.75320626434543e-05
236,28695,CCCCC(N[Cu])C(=O)N(C)CCOC(=O)[Au],3.06465116591916e-05
661,28696,CC(C)CN(C)CC(CNC(=O)[Au])O[Cu],5.5137032999559707e-05
4161,28697,CC(CO[Cu])NCC(C)(C)OC(=O)[Au],0.0001075763850667
2435,28698,CC(CC(=O)NC(C)CCCOC(=O)[Au])N[Cu],3.66271205339092e-05
2,28699,CCN(CC)C(=O)CC(CNC(=O)[Au])O[Cu],2.36341743146844e-05
4724,28700,O=C([Au])OCCN(CCO[Cu])CC(F)F,0.0001460922803352
4618,28701,CC(COC(=O)C(C)O[Cu])OC(=O)[Au],2.55911803261143e-05
1225,28702,CCOCC(CNC(C)(C)CO[Cu])OC(=O)[Au],5.6705627509637e-05
1540,28703,CN(CCOC(=O)[Au])C(=O)C(C)(C)CO[Cu],2.69608396605163e-05
2761,28704,CC(CN[Cu])C(=O)N(C)CCOC(=O)[Au],4.88939427954253e-05
1368,28705,CC(CCOC(=O)[Au])SCCCO[Cu],0.0001075166282173
1505,28706,CC(CNC(=O)[Au])C(=O)NCCCO[Cu],4.984877074183421e-05
3661,28707,C=C(C)CNC(=O)C(CN[Cu])NC(=O)[Au],3.6963080926402296e-05
4579,28708,CCCN(CC(COC(=O)[Au])O[Cu])C(C)C,3.32191350357694e-05
2487,28709,CN(CCO[Cu])CC(C)(C)CNC(=O)[Au],3.0389553976451195e-05
92,28710,CCCCC(C)NC(CO[Cu])COC(=O)[Au],3.10784979159417e-05
3604,28711,CCCC(=O)NC(CO[Cu])COC(=O)[Au],7.177657159770943e-05
2009,28712,CC(CNC(CO[Cu])C(C)C)OC(=O)[Au],1.84625620186053e-05
5723,28713,CC=CC=CC(=O)NC(CO[Cu])COC(=O)[Au],2.83149745809202e-05
5267,28714,CC(C)CSCC(CO[Cu])OC(=O)[Au],3.1584131024017897e-05
5240,28715,CC(CNCC(OC(=O)[Au])C(F)(F)F)O[Cu],5.60731114326804e-05
5698,28716,CC(CCO[Cu])NC(=O)CCCCOC(=O)[Au],6.77029267263323e-05
2828,28717,CC(C)(C)C(N[Cu])C(=O)NCCNC(=O)[Au],4.16260496242404e-05
2872,28718,CCN(CC)CC(CNCCOC(=O)[Au])O[Cu],6.156008330732579e-05
420,28719,CCOCC(CN(C)CC(C)O[Cu])OC(=O)[Au],8.409317135348291e-05
2924,28720,CCCN(CCO[Cu])CC(COC)OC(=O)[Au],5.2109253848165e-05
5667,28721,CCC(CCO[Cu])CNC(=O)CCNC(=O)[Au],7.631312797292471e-05
3722,28722,CC(C)(CC(=O)NCCCO[Cu])NC(=O)[Au],4.17926324803999e-05
2286,28723,CC(C)C(COC(=O)[Au])NCCCO[Cu],5.91884064617152e-05
4691,28724,CC(C)C(COC(=O)[Au])NCCO[Cu],6.43164451422078e-05
4819,28725,COCC(CN(C)CC(C)(C)O[Cu])OC(=O)[Au],6.63199660090955e-05
734,28726,C#CC(C)NC(=O)C(CCNC(=O)[Au])N[Cu],5.9443421972144896e-05
4725,28727,CC(CNCC(C)(C)O[Cu])OC(=O)[Au],4.04250852830273e-05
4148,28728,CC(CN(C)CCC(C)(C)OC(=O)[Au])O[Cu],7.706412227844509e-05
5343,28729,C=C(CO[Cu])C(=O)NC(C)(C)C(C)OC(=O)[Au],5.29939647063865e-05
3288,28730,CN(CCN[Cu])CC(C)(C)CNC(=O)[Au],4.01185106929844e-05
1221,28731,CC(C)C(NCC(CO[Cu])OC(=O)[Au])C(=O)O,2.5607717465043e-05
4088,28732,CC(OC(=O)[Au])C(=O)NCC(C)(C)O[Cu],6.388112512200589e-05
666,28733,CC(CCCO[Cu])NC(=O)CCNC(=O)[Au],5.95641400695266e-05
5964,28734,O=C([Au])NCCCCC(=O)NCCCCN[Cu],7.88190428323769e-05
89,28735,CCC(COC(=O)[Au])NC(=O)C(N[Cu])C(C)C,2.79719226372591e-05
5387,28736,CCCCOCCNC(CO[Cu])COC(=O)[Au],0.0001016343646963
1095,28737,CC(CN(C)CCCCCOC(=O)[Au])N[Cu],7.605198771628679e-05
4782,28738,CCC(CC)CNCC(CO[Cu])OC(=O)[Au],2.9679024091213696e-05
1058,28739,CC(C)N(CC#CCOC(=O)[Au])CCO[Cu],8.04494909856347e-05
4523,28740,CCC(CNCCCO[Cu])OC(=O)[Au],9.17661129706723e-05
3715,28741,CC(CNC(=O)CCCCOC(=O)[Au])O[Cu],4.84337102345706e-05
4538,28742,CC(C)CCC(=O)NC(CO[Cu])COC(=O)[Au],5.46966831289266e-05
549,28743,CN(CCC#N)CC(OC(=O)[Au])C(C)(C)O[Cu],6.0905875770391896e-05
5888,28744,CC(C)CC(=O)NCC(COC(=O)[Au])O[Cu],8.578478452527671e-05
1437,28745,COCC(NCC(COC(=O)[Au])O[Cu])C(C)C,4.01458984893058e-05
1745,28746,O=C(O)CCCN(CCO[Cu])CCOC(=O)[Au],3.45725334457956e-05
5751,28747,CCN(CCOC(=O)[Au])C(C)C(C)O[Cu],5.38861310048211e-05
4199,28748,CCC(CNCC(C)OC(=O)[Au])O[Cu],9.08837558890645e-05
5913,28749,CCC(CC)CNC(CO[Cu])COC(=O)[Au],3.1568651931353804e-05
4244,28750,CN(CCCNC(=O)[Au])C(=O)CCN[Cu],6.39203738308356e-05
5164,28751,CNC(=O)CCSCC(CO[Cu])OC(=O)[Au],0.0001103467720359
3721,28752,COC(=O)C(C)SCC(CO[Cu])OC(=O)[Au],5.37958554546313e-05
1033,28753,CSCCNC(CO[Cu])COC(=O)[Au],9.20378377997192e-05
4556,28754,CC(C)COC(=O)NCC(COC(=O)[Au])O[Cu],3.21161831374407e-05
5195,28755,CCC(CN(C)CCN[Cu])OC(=O)[Au],0.0001037210525603
446,28756,O=C([Au])OCC(CO[Cu])NCCC(F)(F)F,4.0231435701511215e-05
5702,28757,CSCCNCC(COC(=O)[Au])O[Cu],0.0001288142137086
2243,28758,CC(C)OC(=O)NC(C)(CO[Cu])COC(=O)[Au],3.7772288079513e-05
5855,28759,CCOC(=O)C(C)(CO[Cu])COC(=O)[Au],3.80252529550181e-05
2771,28760,CN(C)C(=O)C(CCCNC(=O)[Au])N[Cu],3.19052377516136e-05
2294,28761,CCSCCNCC(COC(=O)[Au])O[Cu],9.28367947706471e-05
1842,28762,CC(C)=CC(=O)NC(C)(CO[Cu])COC(=O)[Au],3.82293595662824e-05
1553,28763,CCOC(=O)CSCC(COC(=O)[Au])O[Cu],6.9857798306642e-05
5483,28764,CCOCC(CNCCC(C)OC(=O)[Au])O[Cu],0.0001097441599913
365,28765,O=C([Au])OCC(CO[Cu])NCCCF,4.1417621668370285e-05
5875,28766,CCN(CCOC(=O)[Au])C(=O)CCCCO[Cu],7.466797665920179e-05
4295,28767,COCC(CNCCC(C)(C)O[Cu])OC(=O)[Au],8.2402397149031e-05
4484,28768,CCCCNC(=O)NCC(CO[Cu])OC(=O)[Au],9.6423922109541e-05
2183,28769,CCC(CNCC(C)COC(=O)[Au])O[Cu],7.2224109803286e-05
4982,28770,CCCNC(=O)NC(CO[Cu])COC(=O)[Au],6.2822044699306e-05
2082,28771,CCC=C(C)C(=O)NC(CO[Cu])COC(=O)[Au],8.87271053591551e-05
3477,28772,CC=CC=CC(=O)NC(C)(CO[Cu])COC(=O)[Au],2.7965036107422303e-05
3874,28773,CCOCC(CNC(C)CO[Cu])OC(=O)[Au],0.0001019459737989
264,28774,CC(CC(=O)NC(CO[Cu])C(C)C)NC(=O)[Au],4.21072852451155e-05
1354,28775,CCNC(=O)NC(C)(CO[Cu])COC(=O)[Au],5.76001411379506e-05
3329,28776,CC(C)OCCNC(CO[Cu])COC(=O)[Au],7.25555621075042e-05
2054,28777,O=C([Au])NCCCCCCNC(=O)CCN[Cu],8.21981043854049e-05
5301,28778,C=CCNC(=S)NC(CO[Cu])COC(=O)[Au],2.55552780702906e-05
1248,28779,O=C([Au])OCC(CO[Cu])NCC(F)F,7.75392371190556e-05
3154,28780,CCCC(C)C(=O)NC(CO[Cu])COC(=O)[Au],2.00088868505164e-05
633,28781,CCC(SCC(CO[Cu])OC(=O)[Au])C(=O)O,3.12784752825831e-05
3944,28782,CCCCNC(=O)NC(CO[Cu])COC(=O)[Au],8.37619951327044e-05
4442,28783,CSCCC(=O)NCC(COC(=O)[Au])O[Cu],3.5553952697958504e-05
2177,28784,CC(CCCOC(=O)[Au])NC(=O)C(C)CN[Cu],4.009342119579311e-05
943,28785,CC(CCOC(=O)[Au])CNC(=O)CCCN[Cu],5.44265642090266e-05
5358,28786,CCC(CNCC(C)O[Cu])NC(=O)[Au],5.62237626628386e-05
3139,28787,CCC(CC)C(=O)NC(CO[Cu])COC(=O)[Au],2.88446289588584e-05
533,28788,CCCCNC(=O)C(CO[Cu])NC(=O)[Au],5.1980214361492295e-05
3434,28789,CC(C)C(CO[Cu])NC(=O)CCNC(=O)[Au],4.05435431314183e-05
4870,28790,CC(C)OCCN(CCO[Cu])CCOC(=O)[Au],0.000118882534049
1160,28791,CC(CCCO[Cu])NC(=O)CNC(=O)[Au],6.52261218144751e-05
3195,28792,CCCNC(=O)CC(CN[Cu])OC(=O)[Au],0.0001009232054281
2335,28793,CCC(C)CNC(CO[Cu])COC(=O)[Au],3.82015190682541e-05
5930,28794,CCN(CCNC(=O)[Au])CC(C)O[Cu],9.75812748233627e-05
5669,28795,O=C(CCCCO[Cu])NCCCOC(=O)[Au],8.668832208279908e-05
4470,28796,CCC(C)(C)C(=O)NC(CO[Cu])COC(=O)[Au],2.51368584065329e-05
979,28797,CCC(OC(=O)[Au])C(=O)OCCO[Cu],7.443726163192421e-05
1183,28798,CC(C)(C)NC(=O)CC(CN[Cu])OC(=O)[Au],4.72185229506225e-05
2504,28799,CCCNC(CO[Cu])COC(=O)[Au],3.32980831899322e-05
1651,28800,CC(=O)CSCC(CO[Cu])OC(=O)[Au],7.92783093235212e-05
202,28801,CCN(CC(C)(C)O[Cu])C(=O)C(C)NC(=O)[Au],2.2594729151167305e-05
1684,28802,CC(C)(CN[Cu])C(=O)NCCNC(=O)[Au],5.6462451387973e-05
1336,28803,O=C([Au])OC(CNCC(F)F)CO[Cu],6.73120807322926e-05
4547,28804,CC(CN[Cu])C(=O)NCCCCNC(=O)[Au],4.6415615520939294e-05
1506,28805,CCCC(=O)NC(C)(CO[Cu])COC(=O)[Au],4.87943961399711e-05
87,28806,CCN(CCOC(=O)[Au])CC(C)(O[Cu])C(=O)O,3.22657157952471e-05
3458,28807,CCOCC(CNC(C)CCO[Cu])OC(=O)[Au],9.39721652839655e-05
4376,28808,CN(CCO[Cu])C(=O)C(C)(C)OC(=O)[Au],5.64047994700557e-05
3609,28809,CC(C)(C)NC(=O)NC(CO[Cu])COC(=O)[Au],3.453163549716789e-05
1047,28810,CCOCCN(CC)CC(CO[Cu])OC(=O)[Au],5.35602928365824e-05
5642,28811,CCC(C)(N[Cu])C(=O)NCC(C)OC(=O)[Au],2.93951119437448e-05
2505,28812,CC(C)C(C)C(=O)NCC(COC(=O)[Au])O[Cu],4.82236069087002e-05
919,28813,COCC(CN(C)C(C)CN[Cu])OC(=O)[Au],9.7349430236463e-05
4302,28814,CN(C)C(=O)CSCC(CO[Cu])OC(=O)[Au],0.0001184680173768
2499,28815,CCC(=O)NC(C)(CO[Cu])COC(=O)[Au],6.157509281777e-05
1403,28816,CC(CO[Cu])COC(=O)C(C)OC(=O)[Au],3.61333372738641e-05
1829,28817,CCCOCCCNCC(COC(=O)[Au])O[Cu],0.0001081328425173
1345,28818,CCCC(C)(NC(=O)[Au])C(=O)NCCN[Cu],3.79730296555753e-05
4175,28819,CC(C)(CO[Cu])C(=O)OCCOC(=O)[Au],6.600450911665171e-05
4422,28820,CN(CCOC(=O)[Au])C(=O)CCCCN[Cu],5.21324098975868e-05
1835,28821,CCN(CCCOC(=O)[Au])CCN[Cu],8.15359733804377e-05
2807,28822,CC(CSCC(COC(=O)[Au])O[Cu])C(=O)O,5.0005974908188114e-05
1063,28823,CSCCCNCC(COC(=O)[Au])O[Cu],6.278023962966529e-05
999,28824,CCCNC(=O)NC(C)(CO[Cu])COC(=O)[Au],3.41938771417909e-05
3027,28825,CC(C)OC(=O)NC(CO[Cu])COC(=O)[Au],4.90887090070067e-05
5311,28826,COCC(C)NC(C)(CO[Cu])COC(=O)[Au],6.04570538905686e-05
5097,28827,CC(C)C(CO[Cu])NC(=O)CCCNC(=O)[Au],4.3814732508244895e-05
5070,28828,CC(CCO[Cu])NCC(C)OC(=O)[Au],4.778878929442721e-05
701,28829,CC(C)C(CNCCO[Cu])OC(=O)[Au],5.38220551253366e-05
520,28830,CC(C)NC(=O)NC(C)(CO[Cu])COC(=O)[Au],6.81220480957734e-05
1233,28831,CCOCC(CNCC(C)COC(=O)[Au])O[Cu],5.75612258040668e-05
2937,28832,CC(C)=CC(=O)NCC(COC(=O)[Au])O[Cu],5.45095146318115e-05
3200,28833,C=C(C)C(=O)NC(CC)(CO[Cu])COC(=O)[Au],4.23683572154478e-05
5185,28834,CC(CNCC(C)O[Cu])COC(=O)[Au],7.182809497933342e-05
215,28835,CN(CC(F)F)CC(CO[Cu])OC(=O)[Au],0.0001149155579475
1335,28836,COCC(CNC(C)(C)CCOC(=O)[Au])O[Cu],7.612848179775309e-05
3014,28837,CCC(C(=O)O)N(C)CC(CO[Cu])OC(=O)[Au],1.7647575799344198e-05
4654,28838,CC(C)(C)CC(=O)NC(CO[Cu])COC(=O)[Au],7.807176204369009e-05
2680,28839,CC(CCO[Cu])CNCC(C)OC(=O)[Au],9.01798599057622e-05
4927,28840,CC(COC(=O)[Au])N(C)C(=O)CCCCN[Cu],3.67874436249104e-05
695,28841,CC(NC(=O)[Au])C(=O)NC(CO[Cu])C(C)C,4.6701723867245e-05
910,28842,CC(C)(CC(=O)NCCNC(=O)[Au])N[Cu],3.22755707648996e-05
3546,28843,CCN(CCCN[Cu])CCNC(=O)[Au],7.36725191838986e-05
4350,28844,CCC(CCO[Cu])CNC(=O)CNC(=O)[Au],4.162762459682221e-05
5738,28845,CC(CN(C)CC(C)(O[Cu])C(=O)O)OC(=O)[Au],8.7131327752433e-05
1861,28846,CC(CO[Cu])N(C)CC(C)(OC(=O)[Au])C(=O)O,2.34029426851157e-05
370,28847,CC(CC(=O)OCCO[Cu])OC(=O)[Au],5.749734481924089e-05
5809,28848,CCOCCCNC(CO[Cu])COC(=O)[Au],0.0001222910037589
2424,28849,CC(CN(C)CC(C)NC(=O)[Au])N[Cu],6.14296390185326e-05
4141,28850,COCC(CNC(C)C(C)(C)OC(=O)[Au])O[Cu],7.41424466647083e-05
456,28851,CC(CCCO[Cu])NC(=O)C(C)NC(=O)[Au],3.54319873363073e-05
635,28852,CCC(C)(NCC(COC(=O)[Au])O[Cu])C(=O)O,2.87548410639287e-05
3565,28853,COCC(C)N(C)CC(CO[Cu])OC(=O)[Au],8.927641406410659e-05
342,28854,CC(CO[Cu])NC(=O)CCCCOC(=O)[Au],5.26166483794915e-05
1636,28855,CCOCC(CN(C)CCNC(=O)[Au])O[Cu],0.0001069000871084
3887,28856,CC(C)(C)CNC(CO[Cu])COC(=O)[Au],3.1808126564944395e-05
21,28857,CC(CN(CC(F)F)CC(C)OC(=O)[Au])O[Cu],3.24069628606971e-05
548,28858,CCCC(CNCC(F)(F)COC(=O)[Au])O[Cu],3.883331762516789e-05
3711,28859,C=CCOC(=O)NCC(COC(=O)[Au])O[Cu],6.38342773863626e-05
1989,28860,CCCCNC(=O)C(NC(=O)[Au])C(C)(C)O[Cu],2.7729424172880297e-05
4949,28861,CC(C)(CC(CNCC(F)F)O[Cu])OC(=O)[Au],3.20074214351148e-05
5700,28862,CCC(CNC(CCF)COC(=O)[Au])O[Cu],3.6940345084188e-05
5838,28863,C=CC(C)(CNC(=O)[Au])O[Cu],5.265130138734e-05
1638,28864,C=CC(CNCC(C)OC(=O)[Au])O[Cu],9.11420773125819e-05
5503,28865,O=C([Au])NCC(CN[Cu])NCCCCCF,0.000126242825576
2406,28866,CC(NC(CCF)COC(=O)[Au])C(C)O[Cu],5.9759994264216e-05
5064,28867,N#CCC(O[Cu])C(CC#N)OC(=O)[Au],3.7835989888802295e-05
1411,28868,C=CC(C)(CC(=O)NCCO[Cu])OC(=O)[Au],7.09307361266359e-05
5639,28869,C=C(CO[Cu])C(=O)NCCCOC(=O)[Au],0.0001489352909502
3639,28870,CC(C)(CNCC(CC(F)F)NC(=O)[Au])N[Cu],6.92893523239677e-05
3281,28871,N#CCCCCNCC(COC(=O)[Au])O[Cu],0.0001418675714769
4537,28872,O=C([Au])OCC(COC(=O)CCS)O[Cu],3.16524599685562e-05
2195,28873,CCCN(C)CC(O[Cu])C(C)(C)OC(=O)[Au],2.49180552300734e-05
4629,28874,CC(CCCCOC(=O)[Au])NC(=O)C(C)O[Cu],5.57887787610833e-05
2438,28875,CC(CN[Cu])CNCC(CC(F)F)NC(=O)[Au],9.71026600046904e-05
752,28876,C=C(C)CNCC(COC(=O)[Au])O[Cu],8.00903274274693e-05
2261,28877,CCCC(CC)N(CCNC(=O)[Au])CCO[Cu],4.3506018677574e-05
4282,28878,CC(C)(CC(CNCCCF)OC(=O)[Au])O[Cu],4.3525994175636896e-05
1037,28879,CC(CC#N)N(C)CC(CO[Cu])OC(=O)[Au],7.301147951116909e-05
645,28880,CC=CCC(COC(=O)[Au])NC(C)C(C)O[Cu],5.16093491985784e-05
1703,28881,CC(COC(=O)[Au])NC(=O)CCCCCO[Cu],5.00252632794996e-05
2632,28882,CC(CNC(C(C)C)C(C)(C)O[Cu])OC(=O)[Au],3.0346808218049294e-05
5030,28883,CCCCCC(CNC(C)CO[Cu])OC(=O)[Au],7.85672185984359e-05
838,28884,C=CC(C)(O[Cu])C(=O)NCC(C)OC(=O)[Au],0.0001037777920037
3305,28885,CC(CC(C(C=O)OC(=O)[Au])N(C)C)O[Cu],7.95432312526037e-05
4481,28886,C#CCNC(=O)C(CCCCN[Cu])NC(=O)[Au],4.40674743876315e-05
2620,28887,N#CCCCNC(CO[Cu])COC(=O)[Au],7.90247749310443e-05
2280,28888,CCC(CC#N)NC(CO[Cu])COC(=O)[Au],5.4340320736133295e-05
3741,28889,C=CC(CCO[Cu])NC(=O)[Au],7.95657517139633e-05
5356,28890,C=CC(C)(O[Cu])C(=O)NCCCCOC(=O)[Au],9.46165205121136e-05
4059,28891,CC(C)(C#N)CCNC(CO[Cu])COC(=O)[Au],6.99667618681254e-05
5967,28892,O=C([Au])OCC(O[Cu])C(S)CS,3.57191192716408e-05
5868,28893,CCCC(CNC(C)CCOC(=O)[Au])O[Cu],6.146746855064102e-05
5690,28894,CC(OC(=O)[Au])C(CN(C(C)C)C(C)C)O[Cu],2.0949782493064e-05
1916,28895,CCN(CCC#N)CC(COC(=O)[Au])O[Cu],8.27840562879627e-05
1469,28896,C=CC(O[Cu])C(=O)NC(C)CC(C)OC(=O)[Au],4.47387591696503e-05
5074,28897,C#CCCC(CNC(=O)C(C)OC(=O)[Au])O[Cu],4.17206968507462e-05
4964,28898,C=CCCNC(CO[Cu])COC(=O)[Au],8.00968014409856e-05
3960,28899,C=CC(COC(=O)[Au])NCC(CSC)O[Cu],8.161195678356149e-05
5208,28900,C=CCC(CO[Cu])NC(=O)C(C)(C)NC(=O)[Au],6.02215504064156e-05
866,28901,CC#CC(=O)NC(CC)(CO[Cu])COC(=O)[Au],3.62334095561603e-05
3012,28902,C=CCCC(=O)NC(C)(CO[Cu])COC(=O)[Au],5.26782387964934e-05
1377,28903,CC(C)C(NCCCOC(=O)[Au])C(C)(C)O[Cu],3.0525605854432104e-05
4824,28904,C=CC(O[Cu])C(=O)NCC(C)(C)OC(=O)[Au],6.17442200992026e-05
1092,28905,C=CC(OC(=O)[Au])C(=O)NC(C)(C)CO[Cu],7.144896285441429e-05
5205,28906,CN(CC(O[Cu])C(C)(C)OC(=O)[Au])C(C)(C)C,3.98778294935548e-05
4498,28907,CCC(C#N)C(=O)NC(CO[Cu])COC(=O)[Au],2.6843205469016896e-05
2363,28908,C=CCCC(=O)NC(CO[Cu])COC(=O)[Au],9.96493126033571e-05
5366,28909,C=C(C)CN(CCO[Cu])CCOC(=O)[Au],0.0001166424540425
1943,28910,CC#CCC(COC(=O)[Au])NC(=O)C(C)(C)O[Cu],5.65631896596965e-05
4278,28911,C=CC(O[Cu])C(=O)NCCC(CC)OC(=O)[Au],6.16368649139658e-05
1161,28912,C=CC(COC(=O)[Au])NC(=O)CC(C)(C=C)O[Cu],3.99738140944271e-05
1277,28913,CC(C#N)C(=O)NC(COC(=O)[Au])C(C)O[Cu],4.53743381207003e-05
4778,28914,CC(CNC(C(C)C)C(C)(C)OC(=O)[Au])N[Cu],3.01237362686164e-05
4153,28915,C=CC(C)(CC(=O)NCC#CCOC(=O)[Au])O[Cu],3.54505220276416e-05
4038,28916,N#CCCCCNC(CO[Cu])COC(=O)[Au],5.823547745336501e-05
4597,28917,C=CC(OC(=O)[Au])C(=O)NCC(F)(F)CO[Cu],3.07450220469183e-05
2486,28918,C=C(C)C(=O)NCC(COC(=O)[Au])O[Cu],4.888863421240371e-05
4057,28919,C=CCCCNC(CN[Cu])CNC(=O)[Au],8.72388466930643e-05
2732,28920,C=CC(CO[Cu])NC(=O)C(=C)COC(=O)[Au],9.32778588241575e-05
906,28921,C=CC(C)(OC(=O)[Au])C(=O)NCC(C)CO[Cu],5.92670283248073e-05
696,28922,C=C(CO[Cu])C(=O)NCC(C)OC(=O)[Au],7.60637730787913e-05
